City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Baoqing,CN,2021-06-06 23:12:15,46.3317,132.2111,64.67,64,0,3.38
294,Luena,AO,2021-06-06 23:12:15,-11.7833,19.9167,53.26,65,52,4.34
295,Egvekinot,RU,2021-06-06 23:12:15,66.3167,-179.1667,38.5,59,8,1.21
296,Chimbarongo,CL,2021-06-06 23:12:16,-34.7,-71.05,50.72,63,100,3.44
297,Kousseri,CM,2021-06-06 23:12:16,12.0769,15.0306,92.16,38,89,6.8
298,Encruzilhada,BR,2021-06-06 23:12:16,-15.5314,-40.9094,65.37,96,88,3.51
299,Roura,GF,2021-06-06 23:12:17,4.7263,-52.3274,78.96,89,0,2.15
300,Beian,NO,2021-06-06 23:12:17,63.6559,9.5683,55.0,82,75,9.22
301,Lafia,NG,2021-06-06 23:08:10,8.4833,8.5167,75.0,90,68,1.7
302,Santa Isabel Do Rio Negro,BR,2021-06-06 23:12:17,-0.4139,-65.0192,78.44,81,51,2.75
303,Kulhudhuffushi,MV,2021-06-06 23:12:18,6.6221,73.07,82.09,79,100,15.17
304,Thompson,CA,2021-06-06 23:12:18,55.7435,-97.8558,62.6,69,100,8.37
305,Arani,IN,2021-06-06 23:12:18,12.6667,79.2833,83.21,69,100,5.21
306,Severo-Kurilsk,RU,2021-06-06 23:12:19,50.6789,156.125,43.0,93,100,10.89
307,Zyryanskoye,RU,2021-06-06 23:12:20,56.8306,86.6258,56.23,94,99,11.36
308,Tilichiki,RU,2021-06-06 23:12:20,60.4667,166.1,37.87,96,100,6.15
309,Bilibino,RU,2021-06-06 23:12:21,68.0546,166.4372,66.9,39,6,6.58
310,Burnie,AU,2021-06-06 23:12:21,-41.0667,145.9167,55.89,87,100,20.94
311,La Trinidad,PH,2021-06-06 23:12:21,16.455,120.5875,65.07,89,99,3.11
312,Narsaq,GL,2021-06-06 23:12:22,60.9167,-46.05,53.82,66,100,3.4
313,Hobyo,SO,2021-06-06 23:12:22,5.3505,48.5268,78.37,89,25,23.31
314,Tuckahoe,US,2021-06-06 23:12:22,37.5901,-77.5564,90.07,57,75,3.6
315,Kanlagay,PH,2021-06-06 23:12:23,5.8757,121.2915,81.09,81,82,2.17
316,Oranjemund,NA,2021-06-06 23:12:23,-28.55,16.4333,66.47,33,0,10.33
317,Jalu,LY,2021-06-06 23:12:23,29.0331,21.5482,74.97,31,0,9.04
318,Pacific Grove,US,2021-06-06 23:12:24,36.6177,-121.9166,80.02,70,1,1.99
319,Georgetown,MY,2021-06-06 23:11:07,5.4112,100.3354,80.53,90,20,1.01
320,Roros,NO,2021-06-06 23:12:24,62.5747,11.3842,51.64,87,90,4.61
321,Quelimane,MZ,2021-06-06 23:12:24,-17.8786,36.8883,64.35,94,20,3.44
322,Galveston,US,2021-06-06 23:12:25,29.3669,-94.9669,91.22,78,1,3.0
323,Providencia,MX,2021-06-06 23:12:25,28.7167,-111.5833,102.47,23,19,8.01
324,Flin Flon,CA,2021-06-06 23:12:25,54.7682,-101.865,58.84,82,75,7.0
325,Katobu,ID,2021-06-06 23:12:26,-4.9408,122.5276,77.41,82,53,3.09
326,Sinnamary,GF,2021-06-06 23:12:26,5.3833,-52.95,76.01,89,100,5.66
327,Abha,SA,2021-06-06 23:12:26,18.2164,42.5053,68.25,24,0,3.96
328,Ayan,RU,2021-06-06 23:12:27,56.45,138.1667,41.85,89,99,4.25
329,Esperance,AU,2021-06-06 23:12:27,-33.8667,121.9,57.67,61,100,27.4
330,Road Town,VG,2021-06-06 23:12:27,18.4167,-64.6167,80.69,78,40,11.5
331,Champerico,GT,2021-06-06 23:12:28,14.3,-91.9167,87.35,69,42,7.05
332,Shache,CN,2021-06-06 23:12:28,38.4167,77.2406,75.52,22,36,9.04
333,Emerald,AU,2021-06-06 23:12:28,-23.5333,148.1667,60.35,43,0,7.14
334,Aksha,RU,2021-06-06 23:12:29,50.2814,113.2867,63.07,54,98,4.43
335,Okhotsk,RU,2021-06-06 23:12:29,59.3833,143.3,44.47,83,100,2.77
336,Teya,RU,2021-06-06 23:12:29,60.3778,92.6267,43.45,97,100,3.02
337,Tandil,AR,2021-06-06 23:10:11,-37.3217,-59.1332,43.41,66,99,4.29
338,Huanren,CN,2021-06-06 23:12:30,41.2647,125.3667,61.11,88,0,0.94
339,Tartagal,AR,2021-06-06 23:12:30,-22.5164,-63.8013,59.43,90,93,2.01
340,Sobolevo,RU,2021-06-06 23:12:30,54.4299,31.8996,54.46,92,57,6.53
341,Kenilworth,GB,2021-06-06 23:12:31,52.3429,-1.5802,60.93,91,20,1.05
342,Kendari,ID,2021-06-06 23:12:31,-3.945,122.4989,75.92,89,36,2.68
343,Abu Dhabi,AE,2021-06-06 23:09:50,24.4667,54.3667,91.42,84,0,9.98
344,Umm Lajj,SA,2021-06-06 23:12:32,25.0213,37.2685,82.44,50,0,9.31
345,Soloneshnoye,RU,2021-06-06 23:12:32,51.6544,84.3197,47.03,81,4,5.53
346,Beloha,MG,2021-06-06 23:12:32,-25.1667,45.05,61.23,79,16,12.19
347,Sorland,NO,2021-06-06 23:12:33,67.667,12.6934,52.21,84,99,7.27
348,Souillac,MU,2021-06-06 23:12:33,-20.5167,57.5167,71.37,85,60,12.37
349,Sitka,US,2021-06-06 23:08:51,57.0531,-135.33,53.49,71,75,4.61
350,Iqaluit,CA,2021-06-06 23:12:34,63.7506,-68.5145,33.53,93,75,5.01
351,Taybad,IR,2021-06-06 23:12:34,34.74,60.7756,79.09,35,1,6.85
352,Sambava,MG,2021-06-06 23:12:34,-14.2667,50.1667,71.1,87,27,10.27
353,Gat,IL,2021-06-06 23:12:35,31.61,34.7642,68.68,74,0,1.36
354,Luangwa,ZM,2021-06-06 23:12:35,-15.6167,30.4167,58.68,76,62,4.09
355,Dzilam Gonzalez,MX,2021-06-06 23:12:35,21.2833,-88.9333,93.13,48,64,8.1
356,Augusto Correa,BR,2021-06-06 23:12:35,-1.0217,-46.635,73.17,98,27,3.58
357,Aksarka,RU,2021-06-06 23:12:36,66.5606,67.7975,35.2,66,13,2.48
358,North Platte,US,2021-06-06 23:09:52,41.1239,-100.7654,92.32,42,1,1.99
359,Preobrazheniye,RU,2021-06-06 23:12:36,42.9019,133.9064,62.64,67,18,3.4
360,Marawi,PH,2021-06-06 23:12:37,7.9986,124.2928,64.65,86,99,1.9
361,Guerrero Negro,MX,2021-06-06 23:10:17,27.9769,-114.0611,69.49,60,69,17.0
362,Henties Bay,NA,2021-06-06 23:12:37,-22.116,14.2845,68.56,44,0,3.36
363,Ariquemes,BR,2021-06-06 23:12:37,-9.9133,-63.0408,80.01,72,100,1.23
364,Grindavik,IS,2021-06-06 23:12:37,63.8424,-22.4338,48.67,93,75,15.55
365,Margate,GB,2021-06-06 23:07:51,51.3813,1.3862,63.03,87,54,1.99
366,Nanortalik,GL,2021-06-06 23:12:38,60.1432,-45.2371,44.28,74,100,13.91
367,North Bend,US,2021-06-06 23:12:38,43.4065,-124.2243,67.24,60,40,13.8
368,Mogocha,RU,2021-06-06 23:12:38,53.7333,119.7667,66.51,46,12,4.9
369,Vila Velha,BR,2021-06-06 23:09:43,-20.3297,-40.2925,73.35,90,0,1.01
370,Evensk,RU,2021-06-06 23:12:39,61.95,159.2333,43.97,81,100,4.25
371,Alburikent,RU,2021-06-06 23:12:39,42.9733,47.4724,62.13,79,76,11.56
372,Aklavik,CA,2021-06-06 23:12:40,68.2191,-135.0107,51.17,38,12,8.63
373,Cap Malheureux,MU,2021-06-06 23:12:40,-19.9842,57.6142,71.47,84,9,3.0
374,Lavrentiya,RU,2021-06-06 23:09:48,65.5833,-171.0,34.79,94,100,3.24
375,Los Llanos De Aridane,ES,2021-06-06 23:12:40,28.6585,-17.9182,64.15,82,90,12.53
376,Faya,SA,2021-06-06 23:12:41,18.3851,42.4509,68.52,48,6,2.75
377,Pirovskoye,RU,2021-06-06 23:12:41,57.6267,92.2658,55.42,92,100,12.28
378,Seoul,KR,2021-06-06 23:08:05,37.5683,126.9778,70.21,73,75,5.88
379,Tocopilla,CL,2021-06-06 23:12:41,-22.092,-70.1979,64.9,68,67,9.69
380,Moerai,PF,2021-06-06 23:12:42,-22.4333,-151.3333,73.44,69,64,15.14
381,Ossora,RU,2021-06-06 23:12:42,59.2353,163.0719,40.46,94,100,5.68
382,Candelaria,PH,2021-06-06 23:12:42,13.9311,121.4233,79.39,79,100,1.12
383,Paamiut,GL,2021-06-06 23:12:43,61.994,-49.6678,38.16,98,100,3.13
384,Portales,US,2021-06-06 23:12:43,34.1862,-103.3344,96.33,17,12,3.13
385,Maragogi,BR,2021-06-06 23:12:43,-9.0122,-35.2225,75.79,84,8,8.25
386,Puerto Baquerizo Moreno,EC,2021-06-06 23:12:43,-0.9,-89.6,73.8,80,61,14.43
387,Dingle,PH,2021-06-06 23:09:57,10.9995,122.6711,78.48,82,100,2.04
388,Buraydah,SA,2021-06-06 23:12:44,26.326,43.975,87.96,11,6,10.89
389,Vizinga,RU,2021-06-06 23:12:44,61.0749,50.1031,54.28,91,80,5.57
390,Batticaloa,LK,2021-06-06 23:12:45,7.7102,81.6924,80.49,76,93,2.57
391,Dunmore Town,BS,2021-06-06 23:12:45,25.5,-76.65,79.3,82,66,14.81
392,Novyy Urengoy,RU,2021-06-06 23:12:45,66.0833,76.6333,35.08,81,52,7.9
393,Pangkalanbuun,ID,2021-06-06 23:12:46,-2.6833,111.6167,73.96,98,82,2.44
394,Itaqui,BR,2021-06-06 23:12:46,-29.1253,-56.5531,61.34,77,100,16.2
395,Dillon,US,2021-06-06 23:12:46,34.4166,-79.3712,79.36,66,92,9.48
396,Deputatskiy,RU,2021-06-06 23:12:46,69.3,139.9,43.63,57,7,4.68
397,Ekhabi,RU,2021-06-06 23:12:47,53.5102,142.9671,37.15,97,100,13.69
398,Pailitas,CO,2021-06-06 23:12:47,8.9565,-73.6255,82.69,70,99,4.52
399,San Patricio,US,2021-06-06 23:12:47,28.017,-97.5169,90.01,73,14,14.43
400,Grenfell,AU,2021-06-06 23:12:48,-33.9,148.1667,46.99,74,87,2.86
401,Anda,CN,2021-06-06 23:12:48,46.4,125.3167,64.81,62,0,4.36
402,Xinqing,CN,2021-06-06 23:12:48,48.2333,129.5,63.3,57,2,2.53
403,Port Blair,IN,2021-06-06 23:12:49,11.6667,92.75,83.75,76,100,12.01
404,Cabedelo,BR,2021-06-06 23:12:49,-6.9811,-34.8339,75.87,86,39,12.82
405,Poros,GR,2021-06-06 23:12:49,37.4994,23.4536,74.68,76,54,9.4
406,Broome,US,2021-06-06 23:12:50,42.2506,-75.833,86.58,52,1,3.47
407,San Quintin,MX,2021-06-06 23:09:10,30.4833,-115.95,65.57,64,13,10.78
408,Komarno,SK,2021-06-06 23:12:50,47.7636,18.1226,65.71,87,0,2.98
409,Lodja,CD,2021-06-06 23:12:50,-3.4833,23.4333,68.59,99,65,2.17
410,Sorong,ID,2021-06-06 23:12:51,-0.8833,131.25,79.21,85,98,6.49
411,Olafsvik,IS,2021-06-06 23:12:51,64.8945,-23.7142,47.1,88,100,3.78
412,Ulladulla,AU,2021-06-06 23:12:51,-35.35,150.4667,59.88,69,100,5.84
413,Bull Savanna,JM,2021-06-06 23:12:52,17.8868,-77.5902,80.35,71,14,13.91
414,Avera,US,2021-06-06 23:12:52,33.194,-82.5271,84.25,96,100,3.18
415,Chuy,UY,2021-06-06 23:12:52,-33.6971,-53.4616,50.38,79,83,5.95
416,Uyuni,BO,2021-06-06 23:12:53,-20.4597,-66.825,39.99,20,36,19.91
417,Coruripe,BR,2021-06-06 23:09:05,-10.1256,-36.1756,74.88,86,21,6.76
418,Wuan,CN,2021-06-06 23:07:53,31.6836,112.0044,75.87,77,99,6.53
419,Kahului,US,2021-06-06 23:09:50,20.8947,-156.47,86.02,62,20,21.85
420,Mitsamiouli,KM,2021-06-06 23:12:53,-11.3847,43.2844,78.55,69,57,15.99
421,Gujan-Mestras,FR,2021-06-06 23:11:11,44.6333,-1.0667,63.07,88,0,5.41
422,Finschhafen,PG,2021-06-06 23:12:54,-6.6024,147.8681,81.68,76,76,7.34
423,Bekhtery,UA,2021-06-06 23:10:14,46.251,32.2927,59.0,81,32,7.45
424,Superior,US,2021-06-06 23:12:54,46.7208,-92.1041,89.69,39,1,21.85
425,Kaya,BF,2021-06-06 23:12:54,13.0917,-1.0844,86.59,47,39,18.97
426,Asau,RO,2021-06-06 23:12:55,46.4333,26.4,56.39,78,4,4.85
427,Fairbanks,US,2021-06-06 23:12:55,64.8378,-147.7164,68.34,55,90,13.8
428,Ulaangom,MN,2021-06-06 23:12:55,49.9811,92.0667,48.51,63,33,2.8
429,Fenoarivo,MG,2021-06-06 23:12:56,-18.933,47.4354,53.67,82,75,10.09
430,Ixtapa,MX,2021-06-06 23:12:21,20.7,-105.2,85.23,70,40,11.5
431,Grand Gaube,MU,2021-06-06 23:12:56,-20.0064,57.6608,71.38,84,12,3.0
432,Weligama,LK,2021-06-06 23:12:56,5.9667,80.4167,78.62,88,95,10.02
433,Anadyr,RU,2021-06-06 23:12:57,64.75,177.4833,46.9,57,75,8.19
434,Sur,OM,2021-06-06 23:12:57,22.5667,59.5289,83.82,78,0,11.39
435,Januaria,BR,2021-06-06 23:12:57,-15.4833,-44.3667,72.97,50,59,3.24
436,Ucluelet,CA,2021-06-06 23:10:10,48.9329,-125.5528,53.04,90,100,10.51
437,Kuandian,CN,2021-06-06 23:12:58,40.7286,124.7847,62.04,85,0,2.19
438,Kyshtovka,RU,2021-06-06 23:12:58,56.555,76.6271,56.86,79,68,8.7
439,Ozernovskiy,RU,2021-06-06 23:12:58,51.5,156.5167,43.43,94,100,5.21
440,Kasongo-Lunda,CD,2021-06-06 23:12:59,-6.4667,16.8167,68.95,47,34,1.97
441,The Valley,AI,2021-06-06 23:12:59,18.217,-63.0578,80.82,74,20,13.8
442,Liverpool,GB,2021-06-06 23:09:44,53.4106,-2.9779,60.13,81,40,3.62
443,Faisalabad,PK,2021-06-06 23:12:59,31.4167,73.0833,93.0,29,0,4.32
444,Kangaatsiaq,GL,2021-06-06 23:13:00,68.3065,-53.4641,37.4,89,45,10.38
445,Liku,ID,2021-06-06 23:13:00,-0.7275,119.8922,73.85,96,100,1.52
446,Keti Bandar,PK,2021-06-06 23:13:00,24.1447,67.4497,83.91,73,2,12.41
447,Maceio,BR,2021-06-06 23:13:01,-9.6658,-35.7353,78.24,83,20,7.61
448,Lorengau,PG,2021-06-06 23:13:01,-2.0226,147.2712,82.85,70,90,5.91
449,Elbeuf,FR,2021-06-06 23:13:02,49.2867,1.0029,58.62,90,40,4.32
450,Rio De Janeiro,BR,2021-06-06 23:12:55,-22.9028,-43.2075,76.96,75,0,5.75
451,Constitucion,CL,2021-06-06 23:13:02,-35.3333,-72.4167,51.93,72,100,8.99
452,Quime,BO,2021-06-06 23:13:02,-16.9833,-67.2167,47.71,91,62,2.19
453,Samarai,PG,2021-06-06 23:13:03,-10.6167,150.6667,78.67,88,99,15.39
454,Lasa,IT,2021-06-06 23:13:03,46.6166,10.7002,58.62,94,99,3.27
455,Vao,NC,2021-06-06 23:13:04,-22.6667,167.4833,70.11,65,99,16.35
456,Yafran,LY,2021-06-06 23:13:04,32.0633,12.5286,81.0,18,75,22.62
457,Wasilla,US,2021-06-06 23:08:28,61.5814,-149.4394,74.66,44,40,4.61
458,Marsa Matruh,EG,2021-06-06 23:13:04,31.3525,27.2453,69.6,68,0,9.31
459,Pucallpa,PE,2021-06-06 23:13:05,-8.3791,-74.5539,75.24,100,75,4.61
460,Northam,GB,2021-06-06 23:13:05,51.0333,-4.2167,56.3,93,17,4.12
461,Ahipara,NZ,2021-06-06 23:13:05,-35.1667,173.1667,61.75,89,100,9.13
462,Ambilobe,MG,2021-06-06 23:13:06,-13.2,49.05,70.2,91,80,3.09
463,Chumikan,RU,2021-06-06 23:13:06,54.7183,135.315,40.71,84,88,4.45
464,Kikuchi,JP,2021-06-06 23:13:06,32.9833,130.8167,71.37,75,95,0.87
465,Poum,NC,2021-06-06 23:13:07,-20.2333,164.0167,73.04,58,82,15.3
466,Kavieng,PG,2021-06-06 23:13:07,-2.5744,150.7967,82.31,75,56,6.08
467,Abbeville,FR,2021-06-06 23:13:07,50.1,1.8333,57.27,92,54,3.24
468,Dukat,RU,2021-06-06 23:13:07,62.55,155.55,47.3,71,86,8.28
469,Tual,ID,2021-06-06 23:13:08,-5.6667,132.75,81.27,78,100,14.43
470,Pouembout,NC,2021-06-06 23:13:08,-21.1333,164.9,73.58,53,94,8.81
471,Nuuk,GL,2021-06-06 23:13:08,64.1835,-51.7216,41.61,100,90,6.91
472,Menomonie,US,2021-06-06 23:08:14,44.8755,-91.9193,90.97,71,7,13.38
473,Asfi,MA,2021-06-06 23:13:09,32.2994,-9.2372,68.04,82,0,18.48
474,Teguldet,RU,2021-06-06 23:13:09,57.3064,88.1667,54.84,96,100,9.15
475,Shingu,JP,2021-06-06 23:13:09,33.7333,135.9833,70.79,80,100,0.67
476,Saint-Georges,GD,2021-06-06 23:13:10,12.0564,-61.7485,80.28,83,20,12.66
477,Honiara,SB,2021-06-06 23:13:10,-9.4333,159.95,84.24,72,8,6.82
478,Banda Aceh,ID,2021-06-06 23:13:10,5.5577,95.3222,79.2,73,100,13.47
479,Jacareacanga,BR,2021-06-06 23:13:11,-6.2222,-57.7528,78.8,72,99,1.05
480,Qaqortoq,GL,2021-06-06 23:13:11,60.7167,-46.0333,54.1,80,100,4.9
481,Varna,BG,2021-06-06 23:13:11,43.2167,27.9167,59.43,100,6,0.0
482,San Rafael,AR,2021-06-06 23:13:12,-34.6177,-68.3301,53.47,56,61,1.19
483,Traverse City,US,2021-06-06 23:13:12,44.7631,-85.6206,87.91,33,20,12.66
484,Porosozero,RU,2021-06-06 23:13:12,62.7191,32.727,47.08,72,90,8.23
485,Amahai,ID,2021-06-06 23:13:13,-3.3333,128.9167,78.93,84,98,2.73
486,Aswan,EG,2021-06-06 23:10:41,24.0934,32.907,83.77,16,3,13.35
487,Challans,FR,2021-06-06 23:13:13,46.8436,-1.8749,62.8,90,92,7.87
488,Lubao,PH,2021-06-06 23:13:13,14.9167,120.55,85.14,78,100,0.54
489,Mount Darwin,ZW,2021-06-06 23:13:14,-16.7725,31.5838,48.92,85,48,2.86
490,Sakakah,SA,2021-06-06 23:13:14,29.9697,40.2064,81.81,18,0,9.44
491,Delcevo,MK,2021-06-06 23:13:14,41.9672,22.7694,56.52,89,99,0.78
492,Ust-Nera,RU,2021-06-06 23:13:15,64.5667,143.2,63.41,62,100,6.78
493,Abu Kamal,SY,2021-06-06 23:13:15,34.4506,40.9171,78.01,27,0,6.55
494,Shitanjing,CN,2021-06-06 23:13:15,39.2342,106.3439,66.43,49,92,10.56
495,Yuryev-Polskiy,RU,2021-06-06 23:13:16,56.5,39.6833,57.25,91,90,1.45
496,Boyolangu,ID,2021-06-06 23:13:16,-8.1181,111.8935,74.68,93,47,1.52
497,La Ronge,CA,2021-06-06 23:13:16,55.1001,-105.2842,64.62,55,75,13.8
498,Lazaro Cardenas,MX,2021-06-06 23:11:45,17.9583,-102.2,87.44,61,89,12.66
499,Sioux Lookout,CA,2021-06-06 23:12:51,50.1001,-91.917,79.18,78,83,11.95
500,Vilyuysk,RU,2021-06-06 23:13:17,63.7553,121.6247,52.0,80,100,11.43
501,Catalca,TR,2021-06-06 23:13:17,41.1432,28.4615,63.72,58,74,2.89
502,Kaiyuan,CN,2021-06-06 23:13:17,23.6977,103.3037,67.8,93,98,2.35
503,Bac Lieu,VN,2021-06-06 23:13:18,9.285,105.7244,82.85,76,100,13.22
504,Khandyga,RU,2021-06-06 23:13:18,62.6667,135.6,61.34,58,100,5.5
505,Boa Vista,BR,2021-06-06 23:13:18,2.8197,-60.6733,84.18,70,40,5.75
506,Atikokan,CA,2021-06-06 23:13:19,48.7555,-91.6216,79.81,60,57,14.58
507,Verkhoyansk,RU,2021-06-06 23:13:19,67.5447,133.385,54.46,38,89,10.58
508,Xining,CN,2021-06-06 23:13:19,36.6167,101.7667,49.87,81,87,2.13
509,Kloulklubed,PW,2021-06-06 23:13:20,7.0419,134.2556,77.5,81,100,7.02
510,Gazanjyk,TM,2021-06-06 23:13:20,39.2446,55.5154,72.79,59,0,8.37
511,Nakambala,ZM,2021-06-06 23:13:20,-15.8324,27.7799,53.4,65,67,7.96
512,Baruun-Urt,MN,2021-06-06 23:13:21,46.6806,113.2792,66.76,45,100,11.83
513,Songea,TZ,2021-06-06 23:13:21,-10.6833,35.65,57.88,85,76,2.84
514,Kota Kinabalu,MY,2021-06-06 23:13:21,5.9749,116.0724,76.98,88,20,5.75
515,Leova,MD,2021-06-06 23:13:22,46.4786,28.2553,58.44,81,1,4.12
516,Mayor Pablo Lagerenza,PY,2021-06-06 23:13:22,-19.9309,-60.7718,69.73,76,29,5.06
517,Qorveh,IR,2021-06-06 23:13:22,35.1664,47.8045,55.69,29,0,4.72
518,Alexandria,EG,2021-06-06 23:10:12,31.2156,29.9553,70.63,62,0,12.1
519,Prieska,ZA,2021-06-06 23:13:23,-29.6641,22.7474,48.02,41,0,5.95
520,Katangli,RU,2021-06-06 23:13:23,51.7102,143.2326,39.69,94,100,16.42
521,Hailar,CN,2021-06-06 23:13:24,49.2,119.7,63.57,50,0,7.76
522,Bairiki,KI,2021-06-06 23:13:24,1.3292,172.9752,86.0,70,75,10.47
523,Amazar,RU,2021-06-06 23:13:24,53.858,120.875,67.93,46,9,3.69
524,Umred,IN,2021-06-06 23:13:25,20.85,79.3333,86.05,58,21,8.46
525,Terrace Bay,CA,2021-06-06 23:13:25,48.7834,-87.1,52.81,92,82,8.79
526,Luanda,AO,2021-06-06 23:10:34,-8.8368,13.2343,73.02,92,53,6.71
527,Tessalit,ML,2021-06-06 23:13:25,20.1986,1.0114,94.91,13,48,4.97
528,Pundaguitan,PH,2021-06-06 23:13:26,6.3711,126.1689,82.17,79,100,8.55
529,Mogadishu,SO,2021-06-06 23:11:42,2.0371,45.3438,78.82,87,47,20.56
530,Markala,ML,2021-06-06 23:13:26,13.7021,-6.0659,89.08,39,15,12.3
531,Alice Springs,AU,2021-06-06 23:13:27,-23.7,133.8833,45.95,66,12,3.06
532,Ibateguara,BR,2021-06-06 23:13:27,-8.9725,-35.9394,73.31,95,5,2.19
533,Bonavista,CA,2021-06-06 23:13:27,48.6499,-53.1147,39.16,85,75,17.92
534,Amga,RU,2021-06-06 23:13:28,60.8953,131.9608,74.08,43,99,10.54
535,Atar,MR,2021-06-06 23:13:28,20.5169,-13.0499,95.36,15,8,21.05
536,Wellington,NZ,2021-06-06 23:09:01,-41.2866,174.7756,59.83,90,90,1.01
537,Grand Baie,MU,2021-06-06 23:08:51,-20.0182,57.5802,71.46,85,10,1.99
538,Hami,CN,2021-06-06 23:13:29,42.8,93.45,64.26,17,32,12.95
539,Holguin,CU,2021-06-06 23:13:29,20.8872,-76.2631,83.7,61,40,16.08
540,Atlantic City,US,2021-06-06 23:12:24,39.3643,-74.4229,88.11,68,1,11.7
541,Paracatu,BR,2021-06-06 23:13:29,-17.2222,-46.8747,71.56,50,100,1.05
542,Udachnyy,RU,2021-06-06 23:13:29,66.4167,112.4,43.39,63,82,23.38
543,Sant Feliu De Guixols,ES,2021-06-06 23:13:30,41.7833,3.0333,67.89,20,81,6.33
544,Mabai,CN,2021-06-06 23:13:30,23.0128,104.4508,63.21,98,88,2.42
545,General Roca,AR,2021-06-06 23:13:30,-39.0333,-67.5833,50.4,48,100,8.01
546,Leh,IN,2021-06-06 23:13:31,34.1667,77.5833,48.06,31,0,5.86
547,Samana,DO,2021-06-06 23:13:31,19.2056,-69.3369,76.96,83,40,10.16
548,Abu Zabad,SD,2021-06-06 23:13:31,12.35,29.25,82.69,50,81,12.75
549,Ust-Shonosha,RU,2021-06-06 23:13:32,61.1531,41.343,56.77,86,53,10.13
550,Tevriz,RU,2021-06-06 23:13:32,57.509,72.4042,52.5,79,42,3.15
551,Kupang,ID,2021-06-06 23:13:32,-10.1667,123.5833,75.78,83,20,9.22
552,Issoudun,FR,2021-06-06 23:13:33,47.0,1.8333,60.71,88,0,3.22
553,Lovozero,RU,2021-06-06 23:13:33,68.005,35.0117,38.84,71,6,3.8
554,Dunedin,NZ,2021-06-06 23:13:33,-45.8742,170.5036,53.8,71,97,5.99
555,Panaba,MX,2021-06-06 23:13:33,21.2833,-88.2667,93.16,41,61,18.34
556,Sidi Ali,DZ,2021-06-06 23:13:34,36.0998,0.4206,67.46,67,0,5.5
557,Inzer,RU,2021-06-06 23:13:34,54.2167,57.5556,50.22,83,7,2.1
558,Avila,ES,2021-06-06 23:13:34,40.5833,-5.0,56.7,57,61,2.3
559,Zhaoyuan,CN,2021-06-06 23:13:35,37.3592,120.3964,73.62,58,100,9.06
560,Montepuez,MZ,2021-06-06 23:13:35,-13.1256,38.9997,60.51,80,14,7.49
561,Uyovu,TZ,2021-06-06 23:13:35,-3.2833,31.5258,69.04,59,98,3.18
562,Kaitangata,NZ,2021-06-06 23:13:36,-46.2817,169.8464,49.15,73,74,4.94
563,Angoche,MZ,2021-06-06 23:13:36,-16.2325,39.9086,72.79,72,94,12.82
564,Guangyuan,CN,2021-06-06 23:13:36,32.442,105.823,72.16,64,99,4.05
565,Tallahassee,US,2021-06-06 23:13:28,30.4383,-84.2807,87.85,65,75,1.01
